player_id,AVG,AB,H,2B,3B,HR,RBI,BB,HBP,SO,GDP
69517,0.433,30,13,4,0,0,3,4,0,7,1
69517,0.250,24,6,0,1,1,3,3,0,6,0
69517,0.273,22,6,1,0,1,4,3,0,4,2
69517,0.250,28,7,1,0,0,1,2,0,3,0
69517,0.290,31,9,1,0,2,6,5,0,5,1
69517,0.435,23,10,5,0,0,2,3,0,5,0
69517,0.281,32,9,1,0,0,3,3,0,7,0
69517,0.333,21,7,0,0,1,5,2,0,3,0
69517,0.000,1,0,0,0,0,0,0,0,1,0
69517,0.342,76,26,6,1,1,9,7,0,19,3
69517,0.272,81,22,3,0,3,11,10,0,12,3
69517,0.338,77,26,6,0,1,10,8,0,16,0
69517,0.615,13,8,1,0,1,4,0,0,0,0
69517,0.267,30,8,1,0,1,7,3,0,10,0
69517,0.500,2,1,0,0,0,0,0,0,1,0
69517,0.321,56,18,4,0,1,6,6,0,11,3
69517,0.250,40,10,3,0,0,0,7,0,7,3
69517,0.386,44,17,3,1,2,9,5,0,11,0
69517,0.211,38,8,2,0,0,3,4,0,6,0
69517,0.364,11,4,1,0,0,1,0,0,1,0
69517,0.250,24,6,1,0,1,3,2,0,7,0
69517,0.310,174,54,13,1,2,22,20,0,33,4
69517,0.389,36,14,1,0,2,5,3,0,7,2
69517,0.333,78,26,6,1,0,4,12,0,16,0
69517,0.280,82,23,4,0,3,11,8,0,15,6
69517,0.338,74,25,5,0,2,15,5,0,16,0
61353,0.298,57,17,2,1,1,1,3,0,13,0
61353,0.227,22,5,0,0,1,2,1,0,4,2
61353,0.300,10,3,1,0,0,2,0,0,1,0
61353,0.000,4,0,0,0,0,0,1,0,2,0
61353,0.444,9,4,4,0,0,6,1,0,0,0
61353,0.250,4,1,0,0,0,3,1,0,1,0
61353,0.265,49,13,5,0,1,13,4,0,8,2
61353,0.296,27,8,5,0,0,11,3,0,4,0
61353,0.300,10,3,0,0,0,1,0,0,0,1
61353,0.667,6,4,2,0,1,2,0,0,0,0
61353,1.000,1,1,0,0,0,0,0,0,0,0
61353,-,0,0,0,0,0,1,2,0,0,0
61353,0.300,10,3,2,0,0,5,0,0,0,0
61353,0.143,14,2,1,0,0,2,0,0,0,1
61353,0.333,3,1,0,0,0,0,0,0,0,0
61353,0.333,3,1,1,0,0,1,1,0,0,0
61353,0.000,12,0,0,0,0,0,0,0,6,0
61353,0.273,22,6,0,1,0,0,0,0,9,0
61353,0.353,17,6,1,0,1,2,0,0,4,0
61353,0.375,8,3,0,0,0,0,4,0,2,0
61353,0.214,14,3,0,0,0,0,0,0,5,0
61353,0.200,5,1,0,0,0,0,0,0,0,1
61353,0.300,10,3,0,0,1,3,0,0,3,0
61353,0.143,7,1,0,0,0,0,0,0,1,1
61353,0.111,9,1,0,0,1,1,0,0,2,0
61353,0.308,13,4,2,0,0,3,0,0,1,0
61353,0.333,12,4,1,0,0,1,3,0,2,0
61353,0.500,20,10,4,1,0,4,3,0,4,0
61353,0.188,16,3,0,0,0,1,0,0,3,0
61353,-,0,0,0,0,0,1,1,0,0,0
61353,0.241,29,7,0,0,1,3,0,0,8,1
61353,0.207,29,6,2,0,1,4,0,0,4,1
61353,0.354,48,17,5,1,0,7,7,0,9,0
61353,0.500,2,1,0,0,0,0,1,0,0,0
61353,0.291,55,16,3,0,2,8,1,0,12,2
61353,0.000,2,0,0,0,0,0,1,0,1,0
61353,0.250,4,1,1,0,0,2,0,0,0,0
61353,0.250,4,1,1,0,0,0,0,0,1,0
61353,0.083,12,1,0,0,0,0,1,0,2,0
61353,0.400,5,2,0,0,0,1,2,0,1,0
61353,0.455,11,5,0,0,0,0,1,0,1,0
61353,0.273,11,3,2,1,0,3,0,0,3,0
61353,0.667,6,4,1,0,0,1,0,0,1,0
61353,0.258,89,23,6,1,1,12,6,0,19,2
61353,0.273,11,3,0,0,1,1,1,0,1,0
