YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ID,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
2022,68556,정성종,롯데,투수,5,0,4 1/3,0,0,2,0,0,1,0,0,0,
2022,60523,정훈,롯데,1루수,77,74,614 2/3,2,0,561,43,49,0.997,0,0,0,
2022,65067,조무근,롯데,투수,2,0,2,0,0,0,0,0,,0,0,0,
2022,52516,조세진,롯데,우익수,23,16,143 1/3,1,0,27,1,0,0.966,0,0,0,
2022,52516,조세진,롯데,좌익수,9,4,49,0,0,11,0,0,1,0,0,0,
2022,64717,지시완,롯데,포수,71,48,426 1/3,2,0,388,23,4,0.995,2,42,9,17.6
2022,79545,진명호,롯데,투수,16,0,16 1/3,0,0,2,2,0,1,0,0,0,
2022,52558,진승현,롯데,투수,10,0,9,0,0,0,1,0,1,0,0,0,
2022,64718,최설우,롯데,투수,1,1,2 2/3,0,0,0,0,0,,0,0,0,
2022,68036,최이준,롯데,투수,5,0,2 1/3,0,0,0,0,0,,0,0,0,
2022,50556,최준용,롯데,투수,68,0,71,0,0,6,9,1,1,0,0,0,
2022,68362,추재현,롯데,좌익수,4,1,12,0,0,5,0,0,1,0,0,0,
2022,68362,추재현,롯데,우익수,16,13,115,1,0,17,0,0,0.944,0,0,0,
2022,68362,추재현,롯데,1루수,1,1,9,0,0,7,0,0,1,0,0,0,
2022,52526,피터스,롯데,우익수,24,13,125,1,0,23,0,0,0.958,0,0,0,
2022,52526,피터스,롯데,중견수,75,72,630 2/3,2,0,140,2,1,0.986,0,0,0,
2022,68525,한동희,롯데,3루수,117,112,975,19,0,54,177,18,0.924,0,0,0,
2022,68525,한동희,롯데,1루수,1,1,8,0,0,11,1,2,1,0,0,0,
2022,52568,한태양,롯데,3루수,6,1,20,0,0,1,5,0,1,0,0,0,
2022,52568,한태양,롯데,유격수,29,19,162,5,0,29,50,13,0.94,0,0,0,
2022,52568,한태양,롯데,2루수,2,0,5,0,0,1,0,0,1,0,0,0,
2022,50500,황성빈,롯데,우익수,13,11,95 2/3,0,0,22,1,0,1,0,0,0,
2022,50500,황성빈,롯데,좌익수,36,21,207 1/3,2,0,42,0,0,0.955,0,0,0,
2022,50500,황성빈,롯데,중견수,54,49,388 2/3,5,0,94,1,1,0.95,0,0,0,
2022,61295,강동연,NC,투수,6,0,8 2/3,0,1,2,3,0,1,0,0,0,
2022,65933,구창모,NC,투수,19,19,111 2/3,1,0,2,10,0,0.923,0,0,0,
2022,63963,권희동,NC,좌익수,25,17,146 2/3,0,0,40,0,0,1,0,0,0,
2022,63963,권희동,NC,우익수,26,12,124 1/3,2,0,21,3,0,0.923,0,0,0,
2022,63963,권희동,NC,중견수,31,29,211 1/3,1,0,52,0,0,0.981,0,0,0,
2022,60339,김건태,NC,투수,16,0,18 1/3,2,0,0,2,0,0.5,0,0,0,
2022,65462,김기환,NC,좌익수,20,8,90,1,0,18,1,0,0.95,0,0,0,
2022,65462,김기환,NC,우익수,11,0,23 1/3,0,0,5,0,0,1,0,0,0,
2022,65462,김기환,NC,중견수,44,20,209,1,0,60,1,0,0.984,0,0,0,
2022,67900,김수윤,NC,1루수,4,2,23,1,0,15,1,3,0.941,0,0,0,
2022,67900,김수윤,NC,3루수,4,2,18,0,0,2,5,0,1,0,0,0,
2022,68928,김시훈,NC,투수,59,7,83 1/3,3,0,2,10,0,0.8,0,0,0,
2022,68900,김영규,NC,투수,72,0,66,0,0,5,17,2,1,0,0,0,
2022,60288,김응민,NC,포수,34,17,179 2/3,1,0,163,17,3,0.994,1,10,10,50
2022,51907,김주원,NC,3루수,1,0,1,0,0,0,0,0,,0,0,0,
2022,51907,김주원,NC,유격수,79,70,636 1/3,11,0,139,206,48,0.969,0,0,0,
2022,51907,김주원,NC,2루수,20,11,94,0,0,28,28,7,1,0,0,0,
2022,67954,김진호,NC,투수,36,0,42 2/3,1,0,1,8,1,0.9,0,0,0,
2022,50992,김태경,NC,투수,16,7,44 1/3,1,0,5,2,0,0.875,0,0,0,
2022,50902,김한별,NC,2루수,1,0,3 2/3,1,0,2,4,2,0.857,0,0,0,
2022,50902,김한별,NC,유격수,23,4,75,3,0,9,19,2,0.903,0,0,0,
2022,62931,노진혁,NC,3루수,59,57,465 1/3,8,0,34,72,5,0.93,0,0,0,
2022,62931,노진혁,NC,유격수,60,53,441 1/3,8,0,77,125,25,0.962,0,0,0,
2022,52950,더모디,NC,투수,8,8,39 2/3,1,0,2,2,0,0.8,0,0,0,
2022,66965,도태훈,NC,3루수,30,16,158 1/3,2,0,12,35,9,0.959,0,0,0,
2022,66965,도태훈,NC,1루수,45,8,150 2/3,2,0,139,7,11,0.986,0,0,0,
2022,66965,도태훈,NC,2루수,18,9,88,0,0,19,32,3,1,0,0,0,
2022,69940,루친스키,NC,투수,31,31,193 2/3,4,0,14,18,0,0.889,0,0,0,
2022,65949,류진욱,NC,투수,51,0,46 1/3,2,0,2,5,0,0.778,0,0,0,
2022,52904,마티니,NC,1루수,57,52,396 1/3,10,0,335,21,29,0.973,0,0,0,
2022,52904,마티니,NC,좌익수,70,56,508,2,0,107,3,0,0.982,0,0,0,
2022,52904,마티니,NC,우익수,15,12,102,0,0,19,1,0,1,0,0,0,
2022,79215,박건우,NC,중견수,77,76,621,3,0,146,3,0,0.98,0,0,0,
2022,79215,박건우,NC,우익수,16,9,72 2/3,0,0,12,1,1,1,0,0,0,
2022,64944,박대온,NC,포수,58,37,338 1/3,2,0,309,13,1,0.994,3,20,7,25.9
2022,52994,박동수,NC,투수,10,0,14 2/3,0,0,1,1,0,1,0,0,0,
2022,62907,박민우,NC,2루수,100,97,840,8,0,197,246,59,0.982,0,0,0,
2022,74465,박석민,NC,1루수,4,4,28,1,0,24,3,1,0.964,0,0,0,
2022,74465,박석민,NC,3루수,6,6,50,1,0,2,10,0,0.923,0,0,0,
2022,66928,박준영,NC,유격수,24,17,134,4,0,21,32,3,0.93,0,0,0,
2022,66928,박준영,NC,3루수,53,40,369 1/3,9,0,34,75,7,0.924,0,0,0,
2022,69995,서호철,NC,1루수,3,1,14,0,0,12,1,0,1,0,0,0,
2022,69995,서호철,NC,3루수,38,23,224 2/3,4,0,17,55,1,0.947,0,0,0,
2022,69995,서호철,NC,2루수,41,27,258,1,0,54,74,15,0.992,0,0,0,
2022,77532,손아섭,NC,우익수,108,108,894 2/3,3,0,193,7,3,0.985,0,0,0,
2022,69962,송명기,NC,투수,25,22,107 2/3,1,0,3,5,1,0.889,0,0,0,
2022,68902,신민혁,NC,투수,26,23,118 1/3,0,0,9,13,1,1,0,0,0,
2022,61411,심창민,NC,투수,11,0,6 1/3,0,0,0,0,0,,0,0,0,
2022,76232,양의지,NC,포수,96,89,736 2/3,2,1,688,54,5,0.997,5,26,19,42.2
2022,68904,오영수,NC,우익수,1,0,1,0,0,0,0,0,,0,0,0,
2022,68904,오영수,NC,1루수,76,63,553 2/3,4,0,486,40,50,0.992,0,0,0,
2022,51996,오태양,NC,2루수,2,0,3,0,0,0,3,0,1,0,0,0,
2022,51996,오태양,NC,중견수,4,0,5,0,0,1,0,0,1,0,0,0,
2022,76118,원종현,NC,투수,68,0,63 1/3,2,0,3,8,2,0.846,0,0,0,
2022,63905,윤형준,NC,1루수,23,14,121,0,0,99,10,7,1,0,0,0,
2022,76849,이명기,NC,중견수,10,7,59 1/3,0,0,12,0,0,1,0,0,0,
2022,76849,이명기,NC,우익수,2,2,12,0,0,4,0,0,1,0,0,0,
2022,76849,이명기,NC,좌익수,66,58,477 2/3,4,0,90,2,0,0.958,0,0,0,
2022,51948,이용준,NC,투수,10,2,22,1,0,0,2,1,0.667,0,0,0,
2022,77211,이용찬,NC,투수,59,0,60 2/3,1,1,2,6,1,0.889,0,0,0,
2022,65964,이우석,NC,투수,3,0,1 2/3,0,0,1,0,0,1,0,0,0,
2022,67993,이재용,NC,포수,7,0,15,1,0,13,1,1,0.933,0,0,1,100
2022,60263,이재학,NC,투수,26,17,91,2,0,5,12,0,0.895,0,0,0,
2022,63959,임정호,NC,투수,33,0,25,1,0,2,3,0,0.833,0,0,0,
2022,78361,전민수,NC,좌익수,3,1,12,0,0,2,1,0,1,0,0,0,
2022,69969,전사민,NC,투수,7,0,8 1/3,1,0,0,0,0,0,0,0,0,
2022,50995,정구범,NC,투수,2,0,1 1/3,0,0,0,0,0,,0,0,0,
2022,76720,정범모,NC,포수,4,1,17,0,0,20,0,0,1,0,4,0,0
2022,61869,정진기,NC,우익수,14,1,34,0,0,3,0,0,1,0,0,0,
2022,61869,정진기,NC,중견수,13,4,51,0,0,12,0,0,1,0,0,0,
2022,61869,정진기,NC,좌익수,5,3,30,0,0,6,0,0,1,0,0,0,
2022,52903,조민석,NC,투수,18,0,16,0,1,2,5,0,1,0,0,0,
2022,67905,천재환,NC,좌익수,5,1,17 1/3,0,0,6,0,0,1,0,0,0,
2022,67905,천재환,NC,중견수,16,2,43,0,0,9,0,0,1,0,0,0,
2022,67905,천재환,NC,우익수,11,0,20,0,0,4,1,0,1,0,0,0,
2022,65905,최승민,NC,좌익수,3,0,5,0,0,0,0,0,,0,0,0,
2022,65905,최승민,NC,우익수,3,0,2 2/3,0,0,0,0,0,,0,0,0,
2022,65905,최승민,NC,중견수,27,6,87,1,0,18,0,0,0.947,0,0,0,
2022,51967,파슨스,NC,투수,8,8,43,0,0,3,7,1,1,0,0,0,
2022,69991,하준수,NC,투수,2,0,3,0,0,0,1,0,1,0,0,0,
2022,68639,하준영,NC,투수,47,0,39,1,0,4,7,0,0.917,0,0,0,
2022,51994,한재승,NC,투수,12,0,10 2/3,0,0,0,0,0,,0,0,0,
2022,74540,강민호,삼성,포수,95,83,714 1/3,4,0,546,41,2,0.993,2,27,14,34.1
2022,64610,강한울,삼성,2루수,27,12,120 1/3,0,0,15,44,14,1,0,0,0,
2022,64610,강한울,삼성,3루수,61,36,336 1/3,6,0,26,71,6,0.942,0,0,0,
2022,64610,강한울,삼성,유격수,13,5,42 2/3,3,0,9,12,5,0.875,0,0,0,
2022,68407,공민규,삼성,3루수,7,1,18,2,0,1,3,0,0.667,0,0,0,
2022,68407,공민규,삼성,1루수,5,3,27,0,0,30,2,1,1,0,0,0,
2022,62404,구자욱,삼성,우익수,97,96,838 2/3,4,0,166,5,0,0.977,0,0,0,
2022,61365,김대우,삼성,투수,4,0,4 1/3,0,0,0,0,0,,0,0,0,
2022,66838,김동엽,삼성,좌익수,9,5,45,0,0,11,0,0,1,0,0,0,
2022,51403,김동진,삼성,2루수,2,0,6,0,0,0,5,0,1,0,0,0,
2022,51403,김동진,삼성,3루수,1,0,1,0,0,0,0,0,,0,0,0,
2022,68403,김무신,삼성,투수,37,1,35,1,0,2,4,0,0.857,0,0,0,
2022,79402,김상수,삼성,유격수,47,37,326 1/3,5,0,79,98,21,0.973,0,0,0,
2022,79402,김상수,삼성,2루수,25,20,174,4,0,42,64,15,0.964,0,0,0,
2022,79402,김상수,삼성,3루수,4,2,18,0,0,1,2,1,1,0,0,0,
2022,52460,김서준,삼성,투수,3,0,2 2/3,0,0,0,0,0,,0,0,0,
2022,67449,김성윤,삼성,좌익수,6,1,17,0,0,1,0,0,1,0,0,0,
2022,67449,김성윤,삼성,중견수,16,8,74,0,0,15,2,0,1,0,0,0,
2022,67449,김성윤,삼성,우익수,9,2,25,1,0,8,0,0,0.889,0,0,0,
2022,63435,김성표,삼성,중견수,10,4,47,0,0,15,0,0,1,0,0,0,
2022,63435,김성표,삼성,좌익수,2,0,2,0,0,0,0,0,,0,0,0,
2022,66492,김승현,삼성,투수,6,0,4,0,0,0,1,0,1,0,0,0,
2022,52430,김영웅,삼성,2루수,1,0,2,0,0,0,0,0,,0,0,0,
2022,52430,김영웅,삼성,유격수,3,2,13,1,0,2,1,0,0.75,0,0,0,
2022,52430,김영웅,삼성,3루수,8,1,21,0,0,1,5,0,1,0,0,0,
2022,65132,김재성,삼성,포수,26,18,171 2/3,2,0,133,5,0,0.986,3,8,0,0
2022,52424,김재혁,삼성,좌익수,6,5,43,0,0,8,0,0,1,0,0,0,
2022,52424,김재혁,삼성,우익수,4,4,32 1/3,0,0,3,0,0,1,0,0,0,
2022,52424,김재혁,삼성,중견수,3,0,6,0,0,4,1,0,1,0,0,0,
2022,52424,김재혁,삼성,1루수,1,0,1,0,0,0,1,0,1,0,0,0,
2022,50458,김지찬,삼성,유격수,15,11,99,4,0,14,32,8,0.92,0,0,0,
2022,50458,김지찬,삼성,2루수,96,83,734 1/3,18,0,194,251,55,0.961,0,0,0,
2022,78122,김태군,삼성,포수,69,40,390,1,0,323,26,3,0.997,1,14,12,46.2
2022,61404,김헌곤,삼성,우익수,28,25,209 1/3,0,0,40,2,1,1,0,0,0,
2022,61404,김헌곤,삼성,중견수,35,28,232 1/3,0,0,64,0,0,1,0,0,0,
2022,61404,김헌곤,삼성,좌익수,25,9,104,0,0,24,2,0,1,0,0,0,
2022,51417,김현준,삼성,중견수,102,92,799 1/3,3,0,232,4,0,0.987,0,0,0,
2022,51417,김현준,삼성,우익수,13,6,67 2/3,0,0,14,0,0,1,0,0,0,
2022,51417,김현준,삼성,좌익수,1,0,1,0,0,0,0,0,,0,0,0,
2022,64407,김호재,삼성,유격수,2,0,3,0,0,0,1,0,1,0,0,0,
2022,64407,김호재,삼성,2루수,6,3,31,2,0,8,10,1,0.9,0,0,0,
2022,64407,김호재,삼성,1루수,7,0,13,0,0,10,0,0,1,0,0,0,
2022,64407,김호재,삼성,3루수,8,1,20,0,0,1,6,2,1,0,0,0,
2022,62920,노건우,삼성,투수,3,0,2,0,0,0,0,0,,0,0,0,
2022,67419,문용익,삼성,투수,39,0,37 2/3,0,0,2,2,0,1,0,0,0,
2022,65844,박세웅,삼성,투수,5,0,2 2/3,0,0,0,0,0,,0,0,0,
2022,69418,박승규,삼성,우익수,17,5,59,0,0,11,0,0,1,0,0,0,
2022,69418,박승규,삼성,좌익수,8,0,13 2/3,0,0,3,0,0,1,0,0,0,
2022,69418,박승규,삼성,중견수,24,12,127 1/3,0,0,49,0,0,1,0,0,0,
2022,61396,박정준,삼성,투수,8,0,10,0,0,0,1,0,1,0,0,0,
2022,50411,박주혁,삼성,투수,8,0,6 2/3,0,0,0,1,0,1,0,0,0,
2022,77446,백정현,삼성,투수,24,24,124 2/3,0,1,9,19,0,1,0,0,0,
2022,50404,뷰캐넌,삼성,투수,26,26,160,1,0,21,20,1,0.976,0,0,0,
2022,64469,송준석,삼성,좌익수,5,2,19,0,0,6,0,0,1,0,0,0,
2022,64469,송준석,삼성,우익수,6,6,42,0,0,4,0,0,1,0,0,0,
2022,52457,수아레즈,삼성,투수,30,29,173 2/3,2,0,15,27,4,0.955,0,0,0,
2022,66406,안주형,삼성,2루수,15,3,53,0,0,13,25,3,1,0,0,0,
2022,66406,안주형,삼성,3루수,1,0,1,0,0,0,0,0,,0,0,0,
2022,66406,안주형,삼성,유격수,1,0,1,0,0,0,0,0,,0,0,0,
2022,68415,양창섭,삼성,투수,6,6,20 1/3,0,0,3,5,1,1,0,0,0,
2022,78756,오선진,삼성,3루수,53,36,326 2/3,4,0,26,56,4,0.953,0,0,0,
2022,78756,오선진,삼성,2루수,25,19,135 1/3,1,0,37,33,9,0.986,0,0,0,
2022,78756,오선진,삼성,유격수,30,21,176 1/3,5,0,39,51,13,0.947,0,0,0,
2022,75421,오승환,삼성,투수,57,0,57,1,0,3,1,0,0.8,0,0,0,
2022,75334,오재일,삼성,1루수,119,112,949,5,0,881,76,87,0.995,0,0,0,
2022,73117,우규민,삼성,투수,60,0,47,0,2,1,9,1,1,0,0,0,
2022,69446,원태인,삼성,투수,27,27,165 1/3,2,6,14,30,2,0.957,0,0,0,
2022,68463,윤정빈,삼성,중견수,1,0,1,0,0,0,0,0,,0,0,0,
2022,68463,윤정빈,삼성,1루수,3,0,6,0,0,4,0,0,1,0,0,0,
2022,68463,윤정빈,삼성,우익수,5,0,8,0,0,3,0,0,1,0,0,0,
2022,68463,윤정빈,삼성,좌익수,3,0,5,0,0,2,0,0,1,0,0,0,
2022,69428,이병헌,삼성,포수,3,2,11,0,0,9,3,1,1,0,2,2,50
2022,63960,이상민,삼성,투수,46,0,29 1/3,1,0,2,3,0,0.833,0,0,0,
2022,66409,이성규,삼성,1루수,5,2,22,0,0,23,0,1,1,0,0,0,
2022,66409,이성규,삼성,좌익수,1,0,2,0,0,2,0,0,1,0,0,0,
2022,64464,이수민,삼성,투수,4,0,4 2/3,0,0,0,0,0,,0,0,0,
2022,50464,이승민,삼성,투수,2,0,5 1/3,0,0,0,0,0,,0,0,0,
2022,60146,이승현,삼성,투수,54,0,50,0,0,2,6,2,1,0,0,0,
2022,51454,이승현,삼성,투수,58,0,47 2/3,0,0,1,11,0,1,0,0,0,
2022,75566,이원석,삼성,1루수,22,18,170,3,0,154,13,17,0.982,0,0,0,
2022,75566,이원석,삼성,3루수,39,36,277,3,0,22,48,6,0.959,0,0,0,
2022,63492,이재익,삼성,투수,42,0,33 1/3,0,0,4,5,0,1,0,0,0,
2022,52415,이재현,삼성,2루수,6,4,30,1,0,7,7,0,0.933,0,0,0,
2022,52415,이재현,삼성,3루수,28,19,156,3,0,7,36,4,0.935,0,0,0,
2022,52415,이재현,삼성,유격수,56,42,380 1/3,7,0,61,111,25,0.961,0,0,0,
2022,68466,이태훈,삼성,1루수,3,1,10,0,0,8,1,1,1,0,0,0,
2022,69416,이해승,삼성,3루수,6,1,14,1,0,1,5,1,0.857,0,0,0,
2022,69416,이해승,삼성,유격수,38,26,245 1/3,8,0,38,73,11,0.933,0,0,0,
2022,69416,이해승,삼성,1루수,1,0,2,0,0,4,0,0,1,0,0,0,
2022,66493,임대한,삼성,투수,12,0,13 2/3,0,0,0,4,0,1,0,0,0,
2022,77927,장필준,삼성,투수,19,1,30,1,0,3,5,0,0.889,0,0,0,
2022,52405,조민성,삼성,1루수,10,3,31,1,0,31,2,3,0.971,0,0,0,
2022,52405,조민성,삼성,좌익수,3,1,9,0,0,2,0,0,1,0,0,0,
2022,61197,최영진,삼성,2루수,1,0,1,0,0,0,1,0,1,0,0,0,
2022,61197,최영진,삼성,1루수,14,5,56,0,0,44,4,6,1,0,0,0,
2022,61197,최영진,삼성,3루수,16,11,98,1,0,11,22,1,0.971,0,0,0,
2022,66451,최충연,삼성,투수,38,0,38 1/3,1,0,2,5,0,0.875,0,0,0,
2022,68501,최하늘,삼성,투수,14,5,33 2/3,0,0,0,4,0,1,0,0,0,
2022,51463,피렐라,삼성,우익수,3,0,5,0,0,0,0,0,,0,0,0,
2022,51463,피렐라,삼성,좌익수,121,121,1026 1/3,5,0,228,7,1,0.979,0,0,0,
2022,50449,허윤동,삼성,투수,12,12,55,0,0,0,4,0,1,0,0,0,
2022,65496,홍정우,삼성,투수,26,0,26 2/3,0,0,2,6,0,1,0,0,0,
2022,50441,황동재,삼성,투수,16,13,66 1/3,0,0,5,5,1,1,0,0,0,
2022,72523,고효준,SSG,투수,45,0,38 2/3,1,0,3,4,0,0.875,0,0,0,
2022,71837,김강민,SSG,중견수,60,35,341,0,0,85,0,0,1,0,0,0,
2022,51867,김건우,SSG,투수,2,1,3,0,0,0,0,0,,0,0,0,
2022,77829,김광현,SSG,투수,28,28,173 1/3,2,1,6,30,1,0.947,0,0,0,
2022,69810,김규남,SSG,좌익수,1,0,2,0,0,0,0,0,,0,0,0,
2022,69810,김규남,SSG,우익수,1,1,8,0,0,4,0,0,1,0,0,0,
2022,62864,김민식,SSG,포수,98,64,595,5,3,462,50,3,0.99,3,39,17,30.4
2022,76430,김상수,SSG,투수,8,0,8,0,0,1,1,0,1,0,0,0,
2022,76802,김성현,SSG,2루수,105,67,649,7,0,131,230,58,0.981,0,0,0,
2022,76802,김성현,SSG,유격수,20,11,94 1/3,1,0,16,32,7,0.98,0,0,0,
2022,76802,김성현,SSG,3루수,18,10,111 1/3,4,0,12,23,2,0.897,0,0,0,
2022,64499,김재현,SSG,2루수,4,0,4,0,0,0,0,0,,0,0,0,
2022,64499,김재현,SSG,유격수,5,0,6,0,0,1,3,0,1,0,0,0,
2022,64499,김재현,SSG,3루수,9,6,49,1,0,4,6,0,0.909,0,0,0,
2022,65411,김주온,SSG,투수,5,0,4,0,0,1,0,0,1,0,0,0,
2022,79847,김태훈,SSG,투수,9,0,5 1/3,0,0,0,2,0,1,0,0,0,
2022,65343,김택형,SSG,투수,64,0,60 1/3,1,0,3,6,0,0.9,0,0,0,
2022,73211,노경은,SSG,투수,41,8,79 2/3,0,0,8,11,0,1,0,0,0,
2022,52833,노바,SSG,투수,12,12,63 2/3,1,0,6,2,1,0.889,0,0,0,
2022,52806,라가레스,SSG,좌익수,46,46,394 2/3,2,0,97,2,0,0.98,0,0,0,
2022,52808,모리만도,SSG,투수,12,12,75 1/3,1,0,0,9,0,0.9,0,0,0,
2022,62869,문승원,SSG,투수,23,0,24 2/3,0,0,2,3,0,1,0,0,0,
2022,64893,박민호,SSG,투수,22,0,22,0,0,1,3,1,1,0,0,0,
2022,67893,박성한,SSG,유격수,138,131,1176,24,0,215,376,97,0.961,0,0,0,
2022,50812,박시후,SSG,투수,2,0,1,0,0,0,0,0,,0,0,0,
2022,60841,박종훈,SSG,투수,11,11,48,4,0,5,8,0,0.765,0,0,0,
2022,64896,서동민,SSG,투수,20,0,21,2,1,0,1,0,0.333,0,0,0,
2022,61895,서진용,SSG,투수,68,0,67 1/3,0,2,6,10,0,1,0,0,0,
2022,52804,석정우,SSG,유격수,3,1,7 1/3,0,0,1,2,0,1,0,0,0,
2022,52804,석정우,SSG,2루수,3,1,9 1/3,0,0,4,4,2,1,0,0,0,
2022,52804,석정우,SSG,3루수,3,1,9,0,0,1,3,1,1,0,0,0,
2022,62937,신재영,SSG,투수,4,0,4 1/3,0,0,0,1,0,1,0,0,0,
2022,52873,신헌민,SSG,투수,1,0,1,0,0,0,0,0,,0,0,0,
2022,66864,안상현,SSG,좌익수,1,0,1,0,0,0,0,0,,0,0,0,
2022,66864,안상현,SSG,유격수,1,0,2,0,0,0,0,0,,0,0,0,
2022,66864,안상현,SSG,3루수,1,0,1,0,0,0,1,0,1,0,0,0,
2022,66864,안상현,SSG,2루수,30,9,103,1,0,21,42,10,0.984,0,0,0,
2022,50859,오원석,SSG,투수,31,24,144,2,0,7,18,2,0.926,0,0,0,
2022,61743,오준혁,SSG,우익수,17,8,64,0,0,14,0,0,1,0,0,0,
2022,61743,오준혁,SSG,좌익수,8,4,29 1/3,0,0,3,2,0,1,0,0,0,
2022,60558,오태곤,SSG,우익수,16,3,42 1/3,0,0,15,1,0,1,0,0,0,
2022,60558,오태곤,SSG,1루수,45,9,129 1/3,0,0,111,15,12,1,0,0,0,
2022,60558,오태곤,SSG,좌익수,81,50,488,1,0,117,7,1,0.992,0,0,0,
2022,60558,오태곤,SSG,3루수,1,0,2,0,0,0,1,0,1,0,0,0,
2022,60558,오태곤,SSG,중견수,5,1,12,0,0,0,0,0,,0,0,0,
2022,52867,윤태현,SSG,투수,3,0,2,0,0,0,0,0,,0,0,0,
2022,64861,이건욱,SSG,투수,1,1,3,0,0,0,0,0,,0,0,0,
2022,76812,이재원,SSG,포수,100,78,660 1/3,4,0,567,20,8,0.993,0,55,6,9.8
2022,67807,이정범,SSG,좌익수,1,1,4,0,0,0,0,0,,0,0,0,
2022,67807,이정범,SSG,우익수,2,2,14,1,0,5,1,0,0.857,0,0,0,
2022,60768,이태양,SSG,투수,30,17,112,1,1,5,12,0,0.944,0,0,0,
2022,65869,이현석,SSG,포수,9,3,35,1,0,25,2,1,0.964,0,3,1,25
2022,63440,이흥련,SSG,포수,22,15,139,0,0,109,5,1,1,0,14,1,6.7
2022,51895,장지훈,SSG,투수,40,0,55,1,0,3,13,2,0.941,0,0,0,
2022,52809,전영준,SSG,투수,4,1,5,0,0,0,1,0,1,0,0,0,
2022,50820,전의산,SSG,1루수,62,56,477 2/3,8,0,441,29,39,0.983,0,0,0,
2022,65058,정성곤,SSG,투수,2,0,2 2/3,0,0,1,0,0,1,0,0,0,
2022,51809,조요한,SSG,투수,23,0,19 1/3,0,0,0,0,0,,0,0,0,
2022,51865,조형우,SSG,포수,5,1,20,0,0,19,0,0,1,2,3,0,0
2022,69802,최경모,SSG,2루수,28,5,76,0,0,17,20,2,1,0,0,0,
2022,69802,최경모,SSG,3루수,62,9,157 2/3,3,0,15,35,1,0.943,0,0,0,
2022,69802,최경모,SSG,유격수,8,0,15 2/3,1,0,4,8,3,0.923,0,0,0,
2022,68856,최민준,SSG,투수,51,1,68 1/3,1,2,6,10,0,0.941,0,0,0,
2022,68805,최상민,SSG,우익수,13,0,22,0,0,10,0,0,1,0,0,0,
2022,68805,최상민,SSG,좌익수,6,2,22,0,0,5,0,0,1,0,0,0,
2022,68805,최상민,SSG,중견수,4,1,14,0,0,8,0,0,1,0,0,0,
2022,75847,최정,SSG,3루수,117,115,958 1/3,12,0,71,170,12,0.953,0,0,0,
2022,76267,최주환,SSG,1루수,24,18,157 2/3,4,0,143,14,20,0.975,0,0,0,
2022,76267,최주환,SSG,2루수,63,58,435,7,0,81,131,23,0.968,0,0,0,
2022,68868,최준우,SSG,2루수,6,4,25,1,0,9,11,3,0.952,0,0,0,
2022,50854,최지훈,SSG,중견수,114,106,921 2/3,1,0,241,8,2,0.996,0,0,0,
2022,50854,최지훈,SSG,좌익수,27,18,166 1/3,0,0,41,1,0,1,0,0,0,
2022,50854,최지훈,SSG,우익수,39,14,151 1/3,0,0,42,2,0,1,0,0,0,
2022,62884,최항,SSG,1루수,3,0,3,0,0,2,0,0,1,0,0,0,
2022,62884,최항,SSG,3루수,3,2,13,0,0,0,2,1,1,0,0,0,
2022,51817,추신수,SSG,우익수,2,2,17,0,0,4,0,0,1,0,0,0,
2022,52827,크론,SSG,1루수,63,61,533 2/3,3,0,542,43,54,0.995,0,0,0,
2022,51863,폰트,SSG,투수,28,28,184,1,0,4,16,0,0.952,0,0,0,
2022,69813,하재훈,SSG,좌익수,40,23,194,1,0,44,3,0,0.979,0,0,0,
2022,69813,하재훈,SSG,중견수,5,1,12 2/3,0,0,1,0,0,1,0,0,0,
2022,69813,하재훈,SSG,우익수,1,0,3,0,0,0,0,0,,0,0,0,
2022,68092,한두솔,SSG,투수,8,0,5 1/3,0,0,0,1,0,1,0,0,0,
2022,62895,한유섬,SSG,우익수,120,114,979 2/3,0,0,210,4,0,1,0,0,0,
2023,63123,강승호,두산,2루수,93,85,724,13,0,187,210,37,0.968,0,0,0,
2023,63123,강승호,두산,1루수,42,24,240 1/3,3,0,209,17,16,0.987,0,0,0,
2023,66201,고봉재,두산,투수,10,0,11 1/3,0,0,3,1,0,1,0,0,0,
2023,68220,곽빈,두산,투수,23,23,127 1/3,2,1,7,14,3,0.913,0,0,0,
2023,68204,권민석,두산,2루수,1,0,1 2/3,0,0,0,0,0,,0,0,0,
2023,68204,권민석,두산,유격수,1,0,2 1/3,0,0,0,0,0,,0,0,0,
2023,77263,김강률,두산,투수,32,0,25 1/3,2,0,3,0,0,0.6,0,0,0,
2023,69238,김대한,두산,우익수,30,21,183,3,0,33,1,1,0.919,0,0,0,
2023,69238,김대한,두산,중견수,1,0,6,0,0,2,0,0,1,0,0,0,
2023,51230,김동주,두산,투수,18,17,78 1/3,0,0,4,9,1,1,0,0,0,
2023,67246,김명신,두산,투수,70,0,79,1,0,1,7,0,0.889,0,0,0,
2023,68200,김민규,두산,투수,6,1,8 1/3,0,0,0,0,0,,0,0,0,
2023,65269,김민혁,두산,1루수,12,5,56,1,0,52,4,3,0.982,0,0,0,
2023,53262,김유성,두산,투수,7,0,6 1/3,0,0,0,0,0,,0,0,0,
2023,63257,김인태,두산,우익수,20,15,126,1,0,28,0,0,0.966,0,0,0,
